0.022071,0.20716,0.77069,-0.34939
0.090194,0.23527,0.67472,-0.31021
0.072068,0.16351,0.76438,-0.17697
0.033997,0.1707,0.79535,-0.30036
0.043043,0.18942,0.76754,-0.31304
0.023458,0.2045,0.77196,-0.31062
0.10322,0.18681,0.71004,-0.17832
0.086843,0.19334,0.71982,-0.15482
0.058717,0.25365,0.68758,-0.27522
0.072154,0.19819,0.72969,-0.1985
0.092942,0.16063,0.74643,-0.12519
0.066255,0.13911,0.79466,-0.21993
0.089769,0.14184,0.76833,-0.12425
0.053271,0.16137,0.78536,-0.24028
0.0584,0.20884,0.73281,-0.21232
0.073034,0.20299,0.72398,-0.2975
0.092926,0.26399,0.64306,-0.39783
0.07312,0.15329,0.77358,-0.21455
0.051,0.24764,0.70141,-0.43043
0.082858,0.15944,0.75776,-0.088078
0.044594,0.15198,0.80339,-0.23551
0.050215,0.30922,0.64048,-0.44143
0.047775,0.22241,0.72978,-0.37612
0.074329,0.17875,0.74687,-0.2633
0.073689,0.13849,0.78786,-0.20745
0.039532,0.26498,0.69552,-0.40247
0.039551,0.22339,0.73693,-0.34253
0.039782,0.26448,0.69581,-0.46704
0.03068,0.222,0.74727,-0.42605
0.080769,0.21286,0.70637,-0.21681
0.052317,0.18994,0.75774,-0.3623
0.052197,0.23228,0.71552,-0.30518
0.054012,0.26904,0.67682,-0.44231
0.078031,0.20456,0.71741,-0.29332
0.018643,0.12998,0.85137,-0.24363
0.038957,0.21004,0.75099,-0.30928
0.070788,0.10363,0.82558,-0.061615
0.076298,0.18126,0.74244,-0.20395
0.046037,0.13106,0.82296,-0.1493
0.10047,0.16804,0.73153,-0.19049
0.048729,0.19123,0.75997,-0.3265
0.07036,0.14306,0.78663,-0.12729
0.03888,0.20021,0.76089,-0.3227
0.051551,0.19606,0.75242,-0.29845
0.030745,0.13526,0.83399,-0.26539
0.052222,0.16655,0.78116,-0.28934
0.060172,0.22386,0.71603,-0.31089
0.092775,0.26879,0.63845,-0.32064
0.057975,0.18939,0.75268,-0.26325
0.1511,0.15036,0.69852,-0.078436
0.053335,0.14761,0.79905,-0.17238
0.073483,0.17631,0.75031,-0.19826
0.06264,0.16401,0.77335,-0.19425
0.058286,0.14,0.80172,-0.1609
0.050606,0.21323,0.7362,-0.26781
0.063766,0.11375,0.82248,-0.093271
0.046837,0.21319,0.73994,-0.34999
0.076785,0.16805,0.75517,-0.21478
0.065335,0.18188,0.75285,-0.27316
0.069511,0.21333,0.71716,-0.28708
0.093735,0.19932,0.70686,-0.23242
0.063877,0.13996,0.79616,-0.08223
0.077289,0.15616,0.7667,-0.1909
0.065815,0.20456,0.72963,-0.30618
0.060329,0.14547,0.79423,-0.21336
0.099372,0.1606,0.74008,-0.12919
0.046572,0.23639,0.71704,-0.37814
0.062268,0.12214,0.8156,-0.046969
0.049917,0.15747,0.79262,-0.12742
0.073945,0.15653,0.76961,-0.18195
0.023591,0.251,0.72549,-0.5158
0.037809,0.16383,0.79833,-0.25829
0.09492,0.2467,0.65836,-0.23716
0.060563,0.13381,0.80563,-0.15556
0.064622,0.18888,0.74644,-0.22924
0.07004,0.14165,0.78836,-0.12458
0.067929,0.15064,0.78144,-0.21869
0.045757,0.13338,0.82085,-0.19982
0.060169,0.088695,0.85107,-0.1013
0.02016,0.1391,0.84074,-0.22428
0.059348,0.12826,0.81242,-0.11
0.1123,0.090637,0.7971,0.03683
0.099526,0.175,0.72549,-0.1654
0.058422,0.232,0.70954,-0.33355
0.064329,0.16983,0.76584,-0.27441
0.1101,0.15722,0.73255,-0.16851
0.086538,0.1617,0.75176,-0.10065
0.021492,0.18507,0.79343,-0.27592
0.078157,0.18521,0.73663,-0.19045
0.058446,0.13696,0.8046,-0.25133
0.080945,0.15772,0.76141,-0.24299
0.061166,0.18266,0.7562,-0.28325
0.11883,0.10774,0.77336,-0.011274
0.067286,0.23748,0.69523,-0.40738
0.064,0.22193,0.71398,-0.37047
0.13842,0.13906,0.72247,-0.013177
0.036458,0.16841,0.79518,-0.2299
0.022929,0.14246,0.83462,-0.22286
0.133,0.18799,0.67905,-0.070212
0.12191,0.076735,0.80134,-0.021684
0.062218,0.211,0.72688,-0.21742
0.027169,0.29015,0.68268,-0.45079
0.043606,0.22276,0.73373,-0.34943
0.053148,0.22393,0.72282,-0.41205
0.039068,0.16962,0.79131,-0.33741
0.040468,0.2701,0.68955,-0.40987
0.071689,0.18208,0.7461,-0.28027
0.045591,0.30161,0.65278,-0.4614
0.062945,0.26452,0.67241,-0.42928
0.066185,0.15912,0.77474,-0.28594
0.077902,0.17978,0.74237,-0.25959
0.10591,0.1907,0.70331,-0.20239
0.033785,0.13984,0.82638,-0.25091
0.056695,0.17963,0.76367,-0.19457
0.059455,0.17875,0.76179,-0.23857
0.059769,0.145,0.79523,-0.17139
0.065166,0.21182,0.72297,-0.36417
0.081511,0.17868,0.73993,-0.28807
0.067689,0.17239,0.75998,-0.31337
0.059634,0.22799,0.71245,-0.37717
0.091348,0.13877,0.76987,-0.23631
0.06076,0.10388,0.83541,-0.15182
0.037391,0.14809,0.81452,-0.26024
0.034938,0.1667,0.79836,-0.31377
0.059203,0.12987,0.81094,-0.20332
0.05952,0.2113,0.72914,-0.33681
0.059458,0.19099,0.7495,-0.29176
0.055477,0.1991,0.74541,-0.31341
0.063111,0.1301,0.80678,-0.13257
0.059686,0.12464,0.81574,-0.22286
0.051668,0.14032,0.80801,-0.15668
0.046403,0.17738,0.77622,-0.30221
0.048154,0.1148,0.83713,-0.19666
0.067151,0.15078,0.78217,-0.22309
0.10719,0.092858,0.79989,-0.042437
0.071446,0.19235,0.73608,-0.37848
0.0486,0.1409,0.81055,-0.25348
0.065022,0.1958,0.73926,-0.27668
0.090449,0.14344,0.76608,-0.095211
0.059114,0.19135,0.74958,-0.3278
0.071932,0.15608,0.77184,-0.15041
0.067502,0.15034,0.78226,-0.25679
0.043366,0.10269,0.85392,-0.17487
0.12213,0.19496,0.68296,-0.18702
0.054037,0.16473,0.78123,-0.20578
0.047071,0.17148,0.78152,-0.27807
0.069591,0.19848,0.73184,-0.27096
0.059929,0.11034,0.82967,-0.096809
0.056532,0.1083,0.8352,-0.22477
0.083969,0.20046,0.71565,-0.28563
0.10254,0.096908,0.80049,-0.053986
0.1143,0.11416,0.77159,0.041742
0.052662,0.12878,0.81859,-0.11514
0.064988,0.20066,0.73435,-0.36249
0.072945,0.18628,0.7407,-0.25689
0.064289,0.12336,0.8123,-0.096762
0.081689,0.21977,0.69854,-0.29545
0.083003,0.13072,0.78635,-0.18479
0.074652,0.14108,0.78434,-0.22437
0.0908,0.14072,0.76846,-0.07569
0.12198,0.16158,0.71644,-0.038689
0.076778,0.22556,0.69759,-0.38335
0.04356,0.19039,0.76611,-0.27049
0.078028,0.1711,0.75094,-0.18123
0.080895,0.1689,0.75023,-0.1703
0.094465,0.15531,0.75023,-0.17691
0.060409,0.17227,0.76724,-0.25123
0.034163,0.29013,0.67569,-0.55328
0.075188,0.1361,0.78871,-0.097626
0.091923,0.13121,0.77699,-0.154
0.057228,0.13641,0.80624,-0.22201
0.091622,0.25227,0.65607,-0.1881
0.039871,0.16181,0.79832,-0.28775
0.1034,0.13923,0.75735,-0.10159
0.057951,0.13602,0.80598,-0.21149
0.073018,0.18953,0.73744,-0.26901
0.12537,0.10698,0.76754,0.079144
0.067938,0.15149,0.78048,-0.12194
0.099348,0.11781,0.7829,-0.055661
0.05848,0.11993,0.82156,-0.11092
0.076705,0.19485,0.72849,-0.3481
0.064212,0.20006,0.73578,-0.32626
0.092458,0.20193,0.70562,-0.22885
0.070615,0.15434,0.77515,-0.22662
0.081237,0.17555,0.74318,-0.14195
0.056618,0.11963,0.82373,-0.085584
0.079292,0.1081,0.81256,-0.083563
0.078446,0.1326,0.78898,-0.094207
0.054957,0.19336,0.75162,-0.29409
0.066532,0.16536,0.76824,-0.19885
0.076138,0.11862,0.80527,-0.061518
0.074332,0.15799,0.76768,-0.15658
0.092302,0.14119,0.7665,-0.12604
0.047335,0.18718,0.76548,-0.33337
0.076972,0.13355,0.78954,-0.17066
0.035695,0.21396,0.75042,-0.41033
0.11192,0.10478,0.78329,-0.11794
0.023071,0.16905,0.80785,-0.25831
0.069945,0.16115,0.76872,-0.239
0.068474,0.1657,0.76582,-0.26262
0.011538,0.20437,0.78405,-0.41536
0.057972,0.19336,0.74862,-0.29119
0.04104,0.15497,0.80398,-0.22503
0.092086,0.16581,0.74206,-0.22791
0.037868,0.20201,0.76013,-0.30674
0.073058,0.17691,0.75006,-0.1731
0.022375,0.25468,0.723,-0.5306
0.068203,0.20163,0.73013,-0.25744
0.018295,0.18118,0.80055,-0.31157
0.06888,0.18509,0.74607,-0.18204
0.085748,0.14491,0.76944,-0.15218
0.10176,0.14127,0.75698,-0.06708
0.059034,0.17049,0.77048,-0.28949
0.049852,0.19022,0.76001,-0.28558
0.060742,0.23278,0.70653,-0.3039
0.066634,0.21856,0.71479,-0.37373
0.049865,0.20378,0.74637,-0.4013
0.057437,0.17018,0.77247,-0.29214
0.084062,0.19926,0.71661,-0.28729
0.075637,0.15271,0.77165,-0.12687
0.087745,0.14973,0.76259,-0.26006
0.058797,0.16177,0.77951,-0.196
0.0422,0.14303,0.81477,-0.23692
0.15086,0.096566,0.7525,0.13454
0.063591,0.12531,0.81109,-0.090867
0.041532,0.20005,0.75842,-0.3523
0.037225,0.18133,0.78146,-0.4127
0.048052,0.1236,0.82824,-0.24572
0.032957,0.19624,0.77081,-0.30363
0.061643,0.18225,0.75613,-0.34241
0.1349,0.17731,0.68773,-0.13841
0.086572,0.2095,0.704,-0.31541
0.048855,0.1781,0.77307,-0.3149
0.059628,0.11668,0.82375,-0.20492
0.067342,0.25054,0.68204,-0.31863
0.073791,0.12681,0.79932,-0.20302
0.065498,0.21339,0.72106,-0.21551
0.046191,0.19008,0.76373,-0.32295
0.094025,0.10911,0.79702,-0.071158
0.053831,0.15851,0.78757,-0.29924
0.13174,0.15303,0.71522,-0.11745
0.058375,0.15946,0.78213,-0.31141
0.047391,0.21068,0.7419,-0.39866
0.059606,0.14858,0.79182,-0.27351
0.04928,0.17946,0.77131,-0.33972
0.066652,0.16984,0.76343,-0.32195
0.041089,0.15075,0.80811,-0.27469
0.11648,0.20593,0.67745,-0.14297
0.14338,0.12567,0.73094,-0.054841
0.093191,0.15875,0.74801,-0.20899
0.10782,0.14717,0.74496,-0.036804
0.07288,0.15882,0.76833,-0.20097
0.059892,0.13352,0.80661,-0.29202
0.088218,0.19583,0.71598,-0.29586
0.056843,0.12819,0.81501,-0.18748
0.072665,0.24175,0.68559,-0.27599
0.020532,0.222,0.75746,-0.41576
0.056194,0.17776,0.76615,-0.3348
0.043652,0.13943,0.81689,-0.25044
0.079886,0.23985,0.68027,-0.37128
0.050846,0.20378,0.74541,-0.31305
0.082123,0.20679,0.71102,-0.34311
0.075415,0.17278,0.75181,-0.26041
0.040028,0.13024,0.82972,-0.17037
0.051834,0.11744,0.83063,-0.10634
0.04176,0.21583,0.74249,-0.37107
0.054351,0.17195,0.77362,-0.25347
0.12013,0.21431,0.66559,-0.17985
0.095234,0.1756,0.72906,-0.12081
0.057702,0.22794,0.71434,-0.21971
0.061452,0.14058,0.798,-0.18218
0.10282,0.1337,0.76347,-0.054072
0.12059,0.14039,0.73904,-0.065468
0.068963,0.13509,0.79591,-0.10102
0.052523,0.14488,0.80267,-0.20829
0.063062,0.12212,0.8149,-0.12137
0.071098,0.17375,0.75516,-0.29218
0.065905,0.17178,0.76232,-0.15132
0.07312,0.14904,0.77779,-0.17209
0.060505,0.18089,0.75854,-0.29482
0.052563,0.1882,0.75916,-0.32328
0.065538,0.18406,0.75034,-0.23756
0.052975,0.18692,0.7602,-0.36205
0.064985,0.14253,0.79231,-0.18884
0.046542,0.26468,0.68878,-0.34479
0.04244,0.18926,0.76831,-0.36066
0.086812,0.15705,0.75623,-0.20906
0.035612,0.21584,0.74862,-0.38949
0.1022,0.18294,0.71487,-0.15762
0.06056,0.16732,0.77211,-0.28345
0.023098,0.18877,0.78813,-0.32816
0.089606,0.24494,0.66551,-0.35074
0.065178,0.2311,0.70361,-0.34217
0.085203,0.16604,0.74867,-0.16127
0.10791,0.17691,0.71522,-0.14943
0.078354,0.17609,0.74561,-0.16184
0.061252,0.14203,0.79679,-0.10546
0.11681,0.1475,0.73578,-0.14769
0.051495,0.23322,0.71528,-0.40424
0.06392,0.11117,0.82492,-0.12016
0.060265,0.17883,0.7609,-0.25555
0.057818,0.20464,0.73757,-0.27337
0.1071,0.108,0.78498,-0.026473
0.048034,0.14069,0.81127,-0.26037
0.031582,0.14404,0.82438,-0.15145
0.11161,0.086865,0.80158,-0.0025951
0.055514,0.13759,0.80683,-0.19495
0.041948,0.2169,0.74104,-0.33619
0.072163,0.19625,0.73147,-0.32662
0.075902,0.22292,0.70119,-0.31285
0.078831,0.17913,0.74209,-0.20863
0.046569,0.22015,0.73328,-0.28637
0.089865,0.15507,0.75509,-0.17991
0.061498,0.16457,0.77393,-0.29094
0.084892,0.20218,0.71283,-0.28437
0.062637,0.18049,0.75689,-0.33286
0.083326,0.15124,0.76543,-0.25197
0.050689,0.15927,0.79002,-0.17467
0.057825,0.23994,0.70233,-0.38964
0.068797,0.15331,0.77779,-0.0795
0.048342,0.12374,0.82792,-0.17157
0.07372,0.20155,0.72474,-0.37872
0.074089,0.15126,0.77455,-0.1846
0.030305,0.15299,0.8167,-0.22681
0.054283,0.11385,0.83186,-0.20862
0.040089,0.19835,0.7616,-0.3678
0.054252,0.12839,0.81735,-0.1612
0.10121,0.18441,0.71435,-0.12311
0.042369,0.17168,0.78588,-0.32903
0.063178,0.10734,0.82962,-0.11562
0.051169,0.21071,0.73811,-0.49487
0.053689,0.13551,0.81083,-0.17184
0.067985,0.18801,0.744,-0.33219
0.015843,0.15185,0.8323,-0.38954
0.049206,0.2091,0.74169,-0.44891
0.061246,0.11226,0.82632,-0.18218
0.099569,0.1775,0.72275,-0.21022
0.073203,0.12455,0.80217,-0.096748
0.045108,0.1385,0.81642,-0.12791
0.088415,0.22578,0.68572,-0.29212
0.055449,0.15556,0.78892,-0.23012
0.063591,0.13378,0.80261,-0.12154
0.057271,0.16102,0.78166,-0.25623
0.046228,0.10946,0.84431,-0.16662
0.055129,0.17124,0.77363,-0.29849
0.10897,0.13469,0.75639,-0.11833
0.073858,0.14504,0.78116,-0.084058
0.068871,0.18238,0.74869,-0.19756
0.048148,0.17002,0.78185,-0.18221
0.022298,0.14327,0.83443,-0.24882
0.044615,0.23252,0.72275,-0.42209
0.12093,0.13626,0.74282,0.025308
0.050388,0.19076,0.75894,-0.31117
0.065209,0.20295,0.73178,-0.23763
0.066646,0.15762,0.77574,-0.16192
0.071323,0.17537,0.75331,-0.25079
0.043274,0.11046,0.84628,-0.10874
0.050582,0.28278,0.6667,-0.54079
0.083794,0.17771,0.73857,-0.25169
0.07056,0.1286,0.80094,-0.22876
0.081142,0.13818,0.78069,-0.22183
0.066674,0.19526,0.73805,-0.26736
0.075526,0.076329,0.84825,0.0085517
0.086585,0.066748,0.84668,0.088304
0.061388,0.21275,0.72586,-0.4439
0.08096,0.1761,0.74292,-0.19059
0.074754,0.15092,0.77433,-0.17457
0.081037,0.19434,0.7245,-0.32767
0.078871,0.15922,0.76198,-0.23852
0.051265,0.14928,0.79953,-0.29596
0.073354,0.16545,0.76128,-0.29918
0.017255,0.16418,0.81857,-0.34368
0.079345,0.13332,0.78742,-0.15865
0.071409,0.14288,0.78572,-0.11423
0.033206,0.20095,0.76578,-0.34842
0.058489,0.13351,0.808,-0.12521
0.088102,0.19247,0.71939,-0.19004
0.083858,0.13601,0.78007,-0.15882
0.063978,0.15618,0.77983,-0.26252
0.075508,0.095637,0.82894,0.010059
0.070554,0.13234,0.79719,-0.16888
0.061212,0.16172,0.77699,-0.23047
0.058474,0.19891,0.74254,-0.34646
0.098612,0.11241,0.78897,-0.043678
0.10104,0.16371,0.73529,-0.11784
0.047708,0.16812,0.78414,-0.18268
0.039692,0.143,0.81737,-0.23541
0.093782,0.1495,0.75671,-0.14701
0.023757,0.15403,0.82223,-0.29937
0.052526,0.20106,0.7465,-0.33584
0.097582,0.1756,0.72685,-0.05413
0.072855,0.15014,0.77701,-0.083978
0.028942,0.17078,0.80027,-0.27404
0.052058,0.12227,0.82564,-0.23668
0.076135,0.16554,0.75832,-0.2206
0.065295,0.17982,0.75479,-0.24737
0.069729,0.18135,0.74897,-0.30072
0.10285,0.17953,0.71765,-0.083262
0.048486,0.16545,0.78602,-0.14698
0.064074,0.22166,0.71434,-0.2586
0.054215,0.22662,0.7191,-0.33523
0.023862,0.15133,0.82485,-0.273
0.080668,0.22512,0.69417,-0.23537
0.039917,0.1027,0.85738,-0.14242
0.096243,0.12615,0.7777,-0.08316
0.091622,0.17017,0.73821,-0.27522
0.092806,0.18571,0.72128,-0.27692
0.071412,0.10756,0.82102,-0.0084714
0.063437,0.18366,0.75291,-0.24785
0.044498,0.16926,0.78625,-0.2565
0.025886,0.18402,0.79009,-0.41873
0.045748,0.17102,0.78308,-0.27589
0.036323,0.23945,0.72427,-0.43976
0.085963,0.24794,0.66615,-0.26536
0.043326,0.17597,0.7807,-0.25121
0.053314,0.20176,0.7449,-0.38474
0.077625,0.20793,0.71453,-0.4302
0.12695,0.13467,0.73834,-0.11303
0.080095,0.069529,0.85035,0.057272
0.10809,0.12151,0.77037,-0.071198
0.11008,0.21378,0.6762,-0.21095
0.1338,0.16875,0.6976,-0.068753
0.071834,0.15485,0.77342,-0.22351
0.11576,0.19752,0.6867,-0.18169
0.12381,0.11777,0.7583,0.05436
0.11867,0.11335,0.76803,0.0028366
0.055957,0.20151,0.74246,-0.22329
0.093418,0.20903,0.69748,-0.21661
0.023526,0.12385,0.85262,-0.20708
0.060557,0.19067,0.7488,-0.2819
0.04888,0.2513,0.69971,-0.42671
0.043003,0.14926,0.80777,-0.21003
0.067452,0.2312,0.70124,-0.31093
0.051954,0.15226,0.79576,-0.17371
0.054625,0.23863,0.70678,-0.33386
0.048012,0.17507,0.77691,-0.2079
0.079618,0.22516,0.69521,-0.18004
0.097874,0.1647,0.73744,-0.18313
0.045997,0.071831,0.88211,-0.1094
0.036646,0.17452,0.7889,-0.35239
0.047265,0.1385,0.81423,-0.18131
0.053228,0.17138,0.77536,-0.22875
0.055003,0.17365,0.7714,-0.25713
0.072655,0.18699,0.74039,-0.33642
0.076037,0.15547,0.76865,-0.11509
0.083388,0.14365,0.77304,-0.17301
0.063572,0.21039,0.72603,-0.3056
0.084631,0.18542,0.73003,-0.21901
0.052265,0.10776,0.83995,-0.12101
0.046086,0.18288,0.77097,-0.35322
0.062015,0.14155,0.7964,-0.069054
0.075954,0.21238,0.7117,-0.27737
0.043511,0.13822,0.81825,-0.14171
0.055742,0.16615,0.77821,-0.14758
0.095452,0.13312,0.77148,-0.16863
0.042135,0.2629,0.69499,-0.47455
0.050138,0.16161,0.78837,-0.27976
0.053145,0.185,0.76175,-0.2378
0.10906,0.16517,0.72579,-0.1024
0.087298,0.11825,0.79451,-0.17569
0.065363,0.11887,0.81581,-0.083767
0.058985,0.17604,0.76498,-0.34105
0.09596,0.092917,0.81121,-0.057473
0.054197,0.11423,0.83166,-0.10571
0.053471,0.15703,0.78949,-0.16846
0.053843,0.17194,0.77432,-0.13253
0.096157,0.13454,0.76933,-0.10422
0.053963,0.20676,0.73934,-0.30552
0.063951,0.19367,0.74239,-0.28252
0.045443,0.19496,0.7596,-0.33697
0.052778,0.15573,0.79144,-0.20172
0.044889,0.18629,0.76876,-0.34814
0.03612,0.09636,0.86753,-0.19385
0.064166,0.19378,0.74187,-0.30186
0.092514,0.12124,0.78625,-0.03846
0.060468,0.21484,0.72478,-0.30902
0.064702,0.19161,0.74368,-0.22264
0.042708,0.13558,0.82175,-0.19616
0.091212,0.15092,0.75778,-0.091389
0.049034,0.09284,0.85818,-0.1001
0.036643,0.082129,0.88123,-0.21118
0.056,0.15127,0.79276,-0.281
0.069618,0.214,0.71638,-0.33918
0.049637,0.13536,0.81491,-0.24734
0.069249,0.13595,0.7949,-0.15555
0.081572,0.18139,0.73705,-0.1802
0.040926,0.20085,0.75821,-0.38529
0.12023,0.20017,0.67952,-0.13953
0.045486,0.08528,0.86923,-0.032775
0.053705,0.11528,0.83099,-0.15557
0.058877,0.15627,0.78484,-0.22278
0.11078,0.17878,0.71059,-0.2244
0.075154,0.17475,0.75,-0.31826
0.052449,0.12247,0.82513,-0.12318
0.075609,0.21614,0.70827,-0.29513
0.049086,0.18944,0.76142,-0.32227
0.036738,0.13574,0.82753,-0.22788
0.036142,0.099031,0.8649,-0.15327
0.078618,0.14966,0.77161,-0.10143
0.10187,0.065535,0.8326,0.035058
0.13222,0.11115,0.75667,0.036961
0.065197,0.27118,0.66362,-0.37526
0.0896,0.14915,0.76125,-0.1058
0.059775,0.15745,0.78277,-0.20559
0.012529,0.081809,0.90562,-0.13682
0.0362,0.16776,0.79601,-0.27362
0.067948,0.1449,0.7871,-0.096418
0.079169,0.14306,0.77789,-0.18946
0.064489,0.17791,0.7576,-0.19239
0.037443,0.2367,0.72585,-0.41367
0.050169,0.2362,0.71362,-0.27639
0.070135,0.25195,0.67798,-0.31275
0.079815,0.21555,0.70464,-0.29591
0.06436,0.15869,0.77695,-0.10815
0.056428,0.17273,0.77081,-0.23536
0.059945,0.1892,0.75091,-0.19793
0.038434,0.18632,0.77535,-0.25277
0.088892,0.15698,0.75419,-0.14322
0.075151,0.084265,0.84064,-0.037054
0.076772,0.1778,0.74543,-0.32608
0.053255,0.18759,0.75902,-0.2358
0.07292,0.20062,0.72646,-0.26796
0.077132,0.11846,0.8044,-0.07522
0.060649,0.18423,0.75514,-0.21628
0.055194,0.17486,0.76993,-0.31599
0.06044,0.2234,0.71618,-0.22476
0.090865,0.079074,0.83006,0.058036
0.060169,0.14362,0.7963,-0.10835
0.085338,0.14748,0.76723,-0.10203
0.087689,0.13826,0.77411,-0.20516
0.10004,0.15466,0.7453,-0.10571
0.096538,0.097449,0.80593,-0.036062
0.058015,0.19522,0.7467,-0.26655
0.1222,0.14627,0.73156,-0.077656
0.039988,0.21382,0.74626,-0.29349
0.018172,0.20783,0.77399,-0.38333
0.066206,0.10136,0.83242,-0.070044
0.049003,0.24684,0.70416,-0.51504
0.092071,0.17434,0.73362,-0.12941
0.016566,0.096372,0.88711,-0.1307
0.056972,0.18395,0.75897,-0.23577
0.055006,0.16533,0.77966,-0.29344
